Time (s),Handle Position x (m),Handle Position y (m),Handle Position z (m),Handle Euler phi (rad),Handle Euler theta (rad),Handle Euler psi (rad),Reaction Force x (m),Reaction Force y (m),Reaction Force z (m),Reaction Moment x (m),Reaction Moment y (m),Reaction Moment z (m),Tip Position x (m),Tip Position y (m),Tip Position z (m),Tip Euler phi (rad),Tip Euler theta (rad),Tip Euler psi (rad),Input Force x (m),Input Force y (m),Input Force z (m),Input Moment x (m),Input Moment y (m),Input Moment z (m) 
9.550000E-01,-4.825902E-02,2.596489E-02,3.027330E-02,-7.570194E-01,3.985025E-02,7.855967E-01,-4.713407E-01,-4.707948E-01,4.376381E-01,-9.822878E-03,1.129157E-01,-1.142977E-01,3.480560E-01,9.908988E-02,7.530653E-02,1.650641E+00,3.338984E-01,5.021852E+00,4.452230E-01,4.452230E-01,4.452230E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.600000E-01,-5.138530E-02,2.310181E-02,2.693478E-02,-7.601744E-01,3.544774E-02,7.855553E-01,-4.698418E-01,-4.692720E-01,4.391264E-01,-9.139219E-03,1.132384E-01,-1.145623E-01,3.449537E-01,9.521154E-02,7.306149E-02,1.663167E+00,3.365377E-01,5.007453E+00,4.465661E-01,4.465661E-01,4.465661E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.650000E-01,-5.451630E-02,2.023163E-02,2.358801E-02,-7.633309E-01,3.103630E-02,7.855186E-01,-4.683269E-01,-4.677338E-01,4.406298E-01,-8.450222E-03,1.135549E-01,-1.148242E-01,3.418402E-01,9.132984E-02,7.081512E-02,1.675489E+00,3.392352E-01,4.993254E+00,4.478993E-01,4.478993E-01,4.478993E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.700000E-01,-5.765124E-02,1.735505E-02,2.023383E-02,-7.664879E-01,2.661706E-02,7.854867E-01,-4.667967E-01,-4.661812E-01,4.421476E-01,-7.756133E-03,1.138649E-01,-1.150836E-01,3.387161E-01,8.744582E-02,6.856799E-02,1.687606E+00,3.419890E-01,4.979259E+00,4.492226E-01,4.492226E-01,4.492226E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.750000E-01,-6.078935E-02,1.447276E-02,1.687306E-02,-7.696448E-01,2.219113E-02,7.854597E-01,-4.652520E-01,-4.646147E-01,4.436791E-01,-7.057202E-03,1.141686E-01,-1.153405E-01,3.355821E-01,8.356052E-02,6.632066E-02,1.699514E+00,3.447973E-01,4.965470E+00,4.505360E-01,4.505360E-01,4.505360E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.800000E-01,-6.392983E-02,1.158545E-02,1.350656E-02,-7.728006E-01,1.775961E-02,7.854376E-01,-4.636935E-01,-4.630352E-01,4.452236E-01,-6.353682E-03,1.144657E-01,-1.155948E-01,3.324390E-01,7.967497E-02,6.407368E-02,1.711212E+00,3.476583E-01,4.951891E+00,4.518395E-01,4.518395E-01,4.518395E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.850000E-01,-6.707192E-02,8.693814E-03,1.013515E-02,-7.759547E-01,1.332362E-02,7.854204E-01,-4.621220E-01,-4.614435E-01,4.467802E-01,-5.645828E-03,1.147563E-01,-1.158467E-01,3.292876E-01,7.579019E-02,6.182761E-02,1.722697E+00,3.505699E-01,4.938523E+00,4.531333E-01,4.531333E-01,4.531333E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.900000E-01,-7.021483E-02,5.798561E-03,6.759695E-03,-7.791061E-01,8.884275E-03,7.854080E-01,-4.605383E-01,-4.598403E-01,4.483483E-01,-4.933894E-03,1.150403E-01,-1.160962E-01,3.261286E-01,7.190722E-02,5.958300E-02,1.733969E+00,3.535302E-01,4.925368E+00,4.544174E-01,4.544174E-01,4.544174E-01,0.000000E+00,0.000000E+00,0.000000E+00
9.950000E-01,-7.335778E-02,2.900388E-03,3.381028E-03,-7.822542E-01,4.442697E-03,7.854006E-01,-4.589430E-01,-4.582264E-01,4.499271E-01,-4.218142E-03,1.153176E-01,-1.163434E-01,3.229628E-01,6.802706E-02,5.734038E-02,1.745026E+00,3.565372E-01,4.912429E+00,4.556918E-01,4.556918E-01,4.556918E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E+00,-7.650000E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,-4.573369E-01,-4.566025E-01,4.515159E-01,-3.498832E-03,1.155883E-01,-1.165881E-01,3.197908E-01,6.415074E-02,5.510030E-02,1.755869E+00,3.595889E-01,4.899705E+00,4.569565E-01,4.569565E-01,4.569565E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.005000E+00,-7.964071E-02,-2.901898E-03,-3.382538E-03,2.353055E+00,4.442697E-03,-2.356192E+00,-4.557209E-01,-4.549694E-01,4.531139E-01,-2.776225E-03,1.158523E-01,-1.168306E-01,3.166136E-01,6.027925E-02,5.286328E-02,1.766497E+00,3.626831E-01,4.887199E+00,4.582116E-01,4.582116E-01,4.582116E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.010000E+00,-8.277913E-02,-5.804599E-03,-6.765733E-03,2.349922E+00,8.884275E-03,-2.356185E+00,-4.540956E-01,-4.533279E-01,4.547204E-01,-2.050586E-03,1.161096E-01,-1.170708E-01,3.134319E-01,5.641360E-02,5.062985E-02,1.776911E+00,3.658179E-01,4.874909E+00,4.594572E-01,4.594572E-01,4.594572E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.015000E+00,-8.591450E-02,-8.707394E-03,-1.014873E-02,2.346795E+00,1.332362E-02,-2.356172E+00,-4.524618E-01,-4.516788E-01,4.563346E-01,-1.322180E-03,1.163601E-01,-1.173087E-01,3.102464E-01,5.255479E-02,4.840054E-02,1.787110E+00,3.689911E-01,4.862837E+00,4.606933E-01,4.606933E-01,4.606933E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.020000E+00,-8.904604E-02,-1.160957E-02,-1.353069E-02,2.343676E+00,1.775961E-02,-2.356155E+00,-4.508203E-01,-4.500227E-01,4.579558E-01,-5.912740E-04,1.166039E-01,-1.175445E-01,3.070580E-01,4.870381E-02,4.617587E-02,1.797096E+00,3.722005E-01,4.850982E+00,4.619199E-01,4.619199E-01,4.619199E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.025000E+00,-9.217298E-02,-1.451043E-02,-1.691073E-02,2.340564E+00,2.219113E-02,-2.356133E+00,-4.491718E-01,-4.483605E-01,4.595834E-01,1.418659E-04,1.168409E-01,-1.177781E-01,3.038675E-01,4.486165E-02,4.395635E-02,1.806870E+00,3.754441E-01,4.839344E+00,4.631371E-01,4.631371E-01,4.631371E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.030000E+00,-9.529457E-02,-1.740924E-02,-2.028802E-02,2.337461E+00,2.661706E-02,-2.356106E+00,-4.475170E-01,-4.466929E-01,4.612164E-01,8.769716E-04,1.170711E-01,-1.180096E-01,3.006756E-01,4.102927E-02,4.174249E-02,1.816433E+00,3.787198E-01,4.827921E+00,4.643450E-01,4.643450E-01,4.643450E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.035000E+00,-9.841002E-02,-2.030530E-02,-2.366170E-02,2.334368E+00,3.103630E-02,-2.356074E+00,-4.458568E-01,-4.450207E-01,4.628542E-01,1.613774E-03,1.172945E-01,-1.182390E-01,2.974832E-01,3.720764E-02,3.953479E-02,1.825787E+00,3.820255E-01,4.816714E+00,4.655436E-01,4.655436E-01,4.655436E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.040000E+00,-1.015186E-01,-2.319789E-02,-2.703090E-02,2.331285E+00,3.544774E-02,-2.356037E+00,-4.441919E-01,-4.433446E-01,4.644962E-01,2.352006E-03,1.175112E-01,-1.184663E-01,2.942910E-01,3.339774E-02,3.733375E-02,1.834933E+00,3.853589E-01,4.805720E+00,4.667328E-01,4.667328E-01,4.667328E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.045000E+00,-1.046195E-01,-2.608631E-02,-3.039477E-02,2.328213E+00,3.985025E-02,-2.355996E+00,-4.425231E-01,-4.416654E-01,4.661414E-01,3.091397E-03,1.177212E-01,-1.186917E-01,2.911000E-01,2.960051E-02,3.513988E-02,1.843874E+00,3.887180E-01,4.794939E+00,4.679129E-01,4.679129E-01,4.679129E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.050000E+00,-1.077120E-01,-2.896983E-02,-3.375247E-02,2.325152E+00,4.424274E-02,-2.355950E+00,-4.408510E-01,-4.399839E-01,4.677892E-01,3.831680E-03,1.179243E-01,-1.189151E-01,2.879108E-01,2.581690E-02,3.295365E-02,1.852611E+00,3.921008E-01,4.784368E+00,4.690838E-01,4.690838E-01,4.690838E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.055000E+00,-1.107954E-01,-3.184774E-02,-3.710313E-02,2.322104E+00,4.862410E-02,-2.355899E+00,-4.391765E-01,-4.383008E-01,4.694389E-01,4.572584E-03,1.181208E-01,-1.191365E-01,2.847244E-01,2.204785E-02,3.077557E-02,1.861147E+00,3.955050E-01,4.774007E+00,4.702456E-01,4.702456E-01,4.702456E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.060000E+00,-1.138689E-01,-3.471933E-02,-4.044589E-02,2.319069E+00,5.299323E-02,-2.355843E+00,-4.375003E-01,-4.366168E-01,4.710897E-01,5.313844E-03,1.183106E-01,-1.193561E-01,2.815416E-01,1.829429E-02,2.860610E-02,1.869484E+00,3.989287E-01,4.763853E+00,4.713983E-01,4.713983E-01,4.713983E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.065000E+00,-1.169317E-01,-3.758388E-02,-4.377992E-02,2.316048E+00,5.734904E-02,-2.355783E+00,-4.358232E-01,-4.349328E-01,4.727409E-01,6.055190E-03,1.184938E-01,-1.195738E-01,2.783631E-01,1.455714E-02,2.644574E-02,1.877625E+00,4.023697E-01,4.753904E+00,4.725420E-01,4.725420E-01,4.725420E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.070000E+00,-1.199831E-01,-4.044067E-02,-4.710436E-02,2.313042E+00,6.169044E-02,-2.355718E+00,-4.341459E-01,-4.332494E-01,4.743918E-01,6.796357E-03,1.186704E-01,-1.197897E-01,2.751899E-01,1.083732E-02,2.429494E-02,1.885572E+00,4.058260E-01,4.744158E+00,4.736767E-01,4.736767E-01,4.736767E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.075000E+00,-1.230224E-01,-4.328900E-02,-5.041835E-02,2.310051E+00,6.601632E-02,-2.355649E+00,-4.324691E-01,-4.315673E-01,4.760416E-01,7.537078E-03,1.188404E-01,-1.200038E-01,2.720227E-01,7.135717E-03,2.215420E-02,1.893329E+00,4.092955E-01,4.734613E+00,4.748025E-01,4.748025E-01,4.748025E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.080000E+00,-1.260489E-01,-4.612816E-02,-5.372106E-02,2.307075E+00,7.032561E-02,-2.355576E+00,-4.307937E-01,-4.298875E-01,4.776897E-01,8.277089E-03,1.190039E-01,-1.202161E-01,2.688624E-01,3.453237E-03,2.002396E-02,1.900898E+00,4.127764E-01,4.725267E+00,4.759195E-01,4.759195E-01,4.759195E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.085000E+00,-1.290617E-01,-4.895742E-02,-5.701163E-02,2.304116E+00,7.461724E-02,-2.355498E+00,-4.291203E-01,-4.282104E-01,4.793353E-01,9.016127E-03,1.191610E-01,-1.204268E-01,2.657098E-01,-2.092361E-04,1.790469E-02,1.908283E+00,4.162665E-01,4.716116E+00,4.770276E-01,4.770276E-01,4.770276E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.090000E+00,-1.320603E-01,-5.177607E-02,-6.028923E-02,2.301175E+00,7.889012E-02,-2.355416E+00,-4.274497E-01,-4.265370E-01,4.809776E-01,9.753930E-03,1.193117E-01,-1.206357E-01,2.625659E-01,-3.850829E-03,1.579685E-02,1.915485E+00,4.197639E-01,4.707159E+00,4.781269E-01,4.781269E-01,4.781269E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.095000E+00,-1.350438E-01,-5.458342E-02,-6.355302E-02,2.298252E+00,8.314318E-02,-2.355329E+00,-4.257826E-01,-4.248680E-01,4.826160E-01,1.049024E-02,1.194561E-01,-1.208430E-01,2.594313E-01,-7.470675E-03,1.370089E-02,1.922508E+00,4.232667E-01,4.698394E+00,4.792175E-01,4.792175E-01,4.792175E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E+00,-1.380116E-01,-5.737874E-02,-6.680216E-02,2.295347E+00,8.737537E-02,-2.355239E+00,-4.241198E-01,-4.232039E-01,4.842498E-01,1.122479E-02,1.195942E-01,-1.210486E-01,2.563070E-01,-1.106792E-02,1.161727E-02,1.929356E+00,4.267730E-01,4.689816E+00,4.802994E-01,4.802994E-01,4.802994E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.105000E+00,-1.409629E-01,-6.016134E-02,-7.003581E-02,2.292461E+00,9.158562E-02,-2.355145E+00,-4.224620E-01,-4.215457E-01,4.858783E-01,1.195734E-02,1.197262E-01,-1.212527E-01,2.531938E-01,-1.464172E-02,9.546424E-03,1.936031E+00,4.302808E-01,4.681425E+00,4.813727E-01,4.813727E-01,4.813727E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.110000E+00,-1.438970E-01,-6.293051E-02,-7.325316E-02,2.289595E+00,9.577288E-02,-2.355046E+00,-4.208099E-01,-4.198940E-01,4.875007E-01,1.268762E-02,1.198522E-01,-1.214552E-01,2.500926E-01,-1.819123E-02,7.488799E-03,1.942537E+00,4.337884E-01,4.673216E+00,4.824374E-01,4.824374E-01,4.824374E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.115000E+00,-1.468133E-01,-6.568554E-02,-7.645336E-02,2.286750E+00,9.993611E-02,-2.354944E+00,-4.191643E-01,-4.182494E-01,4.891164E-01,1.341538E-02,1.199722E-01,-1.216562E-01,2.470042E-01,-2.171564E-02,5.444834E-03,1.948877E+00,4.372938E-01,4.665188E+00,4.834936E-01,4.834936E-01,4.834936E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.120000E+00,-1.497110E-01,-6.842574E-02,-7.963561E-02,2.283926E+00,1.040743E-01,-2.354838E+00,-4.175259E-01,-4.166128E-01,4.907246E-01,1.414038E-02,1.200863E-01,-1.218556E-01,2.439294E-01,-2.521412E-02,3.414962E-03,1.955053E+00,4.407953E-01,4.657338E+00,4.845413E-01,4.845413E-01,4.845413E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.125000E+00,-1.525894E-01,-7.115041E-02,-8.279908E-02,2.281124E+00,1.081863E-01,-2.354729E+00,-4.158954E-01,-4.149849E-01,4.923247E-01,1.486237E-02,1.201946E-01,-1.220536E-01,2.408691E-01,-2.868588E-02,1.399616E-03,1.961070E+00,4.442912E-01,4.649663E+00,4.855806E-01,4.855806E-01,4.855806E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.130000E+00,-1.554479E-01,-7.385885E-02,-8.594297E-02,2.278344E+00,1.122713E-01,-2.354616E+00,-4.142735E-01,-4.133662E-01,4.939159E-01,1.558110E-02,1.202973E-01,-1.222501E-01,2.378242E-01,-3.213012E-02,-6.007792E-04,1.966930E+00,4.477796E-01,4.642160E+00,4.866116E-01,4.866116E-01,4.866116E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.135000E+00,-1.582858E-01,-7.655037E-02,-8.906646E-02,2.275587E+00,1.163281E-01,-2.354499E+00,-4.126610E-01,-4.117576E-01,4.954976E-01,1.629633E-02,1.203944E-01,-1.224452E-01,2.347954E-01,-3.554606E-02,-2.585798E-03,1.972636E+00,4.512590E-01,4.634826E+00,4.876341E-01,4.876341E-01,4.876341E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.140000E+00,-1.611025E-01,-7.922428E-02,-9.216874E-02,2.272854E+00,1.203557E-01,-2.354379E+00,-4.110585E-01,-4.101598E-01,4.970691E-01,1.700782E-02,1.204860E-01,-1.226389E-01,2.317836E-01,-3.893293E-02,-4.555021E-03,1.978192E+00,4.547275E-01,4.627660E+00,4.886485E-01,4.886485E-01,4.886485E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.145000E+00,-1.638971E-01,-8.187989E-02,-9.524904E-02,2.270145E+00,1.243532E-01,-2.354257E+00,-4.094667E-01,-4.085733E-01,4.986298E-01,1.771533E-02,1.205724E-01,-1.228312E-01,2.287898E-01,-4.228997E-02,-6.508032E-03,1.983601E+00,4.581836E-01,4.620657E+00,4.896545E-01,4.896545E-01,4.896545E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.150000E+00,-1.666691E-01,-8.451653E-02,-9.830654E-02,2.267460E+00,1.283196E-01,-2.354131E+00,-4.078864E-01,-4.069989E-01,5.001788E-01,1.841864E-02,1.206535E-01,-1.230222E-01,2.258146E-01,-4.561642E-02,-8.444417E-03,1.988865E+00,4.616256E-01,4.613816E+00,4.906524E-01,4.906524E-01,4.906524E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.155000E+00,-1.694179E-01,-8.713350E-02,-1.013405E-01,2.264801E+00,1.322538E-01,-2.354002E+00,-4.063183E-01,-4.054373E-01,5.017157E-01,1.911752E-02,1.207296E-01,-1.232118E-01,2.228589E-01,-4.891156E-02,-1.036377E-02,1.993989E+00,4.650520E-01,4.607134E+00,4.916422E-01,4.916422E-01,4.916422E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.160000E+00,-1.721427E-01,-8.973014E-02,-1.043500E-01,2.262168E+00,1.361549E-01,-2.353870E+00,-4.047629E-01,-4.038891E-01,5.032397E-01,1.981172E-02,1.208008E-01,-1.234001E-01,2.199236E-01,-5.217464E-02,-1.226568E-02,1.998974E+00,4.684613E-01,4.600607E+00,4.926239E-01,4.926239E-01,4.926239E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.165000E+00,-1.748430E-01,-9.230578E-02,-1.073345E-01,2.259562E+00,1.400220E-01,-2.353736E+00,-4.032211E-01,-4.023550E-01,5.047501E-01,2.050105E-02,1.208671E-01,-1.235870E-01,2.170095E-01,-5.540497E-02,-1.414974E-02,2.003824E+00,4.718519E-01,4.594235E+00,4.935976E-01,4.935976E-01,4.935976E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.170000E+00,-1.775181E-01,-9.485974E-02,-1.102930E-01,2.256982E+00,1.438541E-01,-2.353599E+00,-4.016935E-01,-4.008357E-01,5.062463E-01,2.118526E-02,1.209288E-01,-1.237727E-01,2.141175E-01,-5.860182E-02,-1.601557E-02,2.008543E+00,4.752223E-01,4.588013E+00,4.945633E-01,4.945633E-01,4.945633E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.175000E+00,-1.801674E-01,-9.739137E-02,-1.132249E-01,2.254430E+00,1.476502E-01,-2.353459E+00,-4.001808E-01,-3.993318E-01,5.077276E-01,2.186416E-02,1.209860E-01,-1.239572E-01,2.112482E-01,-6.176452E-02,-1.786276E-02,2.013132E+00,4.785711E-01,4.581939E+00,4.955211E-01,4.955211E-01,4.955211E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.180000E+00,-1.827902E-01,-9.990001E-02,-1.161294E-01,2.251906E+00,1.514094E-01,-2.353318E+00,-3.986836E-01,-3.978439E-01,5.091935E-01,2.253752E-02,1.210388E-01,-1.241403E-01,2.084027E-01,-6.489237E-02,-1.969092E-02,2.017594E+00,4.818969E-01,4.576012E+00,4.964710E-01,4.964710E-01,4.964710E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.185000E+00,-1.853859E-01,-1.023850E-01,-1.190057E-01,2.249410E+00,1.551307E-01,-2.353174E+00,-3.972026E-01,-3.963728E-01,5.106432E-01,2.320514E-02,1.210874E-01,-1.243222E-01,2.055816E-01,-6.798471E-02,-2.149966E-02,2.021934E+00,4.851982E-01,4.570228E+00,4.974130E-01,4.974130E-01,4.974130E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.190000E+00,-1.879540E-01,-1.048457E-01,-1.218532E-01,2.246944E+00,1.588134E-01,-2.353028E+00,-3.957385E-01,-3.949190E-01,5.120762E-01,2.386680E-02,1.211319E-01,-1.245029E-01,2.027858E-01,-7.104088E-02,-2.328860E-02,2.026152E+00,4.884738E-01,4.564585E+00,4.983473E-01,4.983473E-01,4.983473E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.195000E+00,-1.904938E-01,-1.072815E-01,-1.246709E-01,2.244507E+00,1.624564E-01,-2.352881E+00,-3.942919E-01,-3.934831E-01,5.134917E-01,2.452232E-02,1.211726E-01,-1.246824E-01,2.000161E-01,-7.406022E-02,-2.505735E-02,2.030253E+00,4.917224E-01,4.559080E+00,4.992739E-01,4.992739E-01,4.992739E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E+00,-1.930047E-01,-1.096916E-01,-1.274584E-01,2.242100E+00,1.660589E-01,-2.352732E+00,-3.928634E-01,-3.920658E-01,5.148892E-01,2.517149E-02,1.212094E-01,-1.248607E-01,1.972733E-01,-7.704211E-02,-2.680554E-02,2.034239E+00,4.949426E-01,4.553712E+00,5.001928E-01,5.001928E-01,5.001928E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.205000E+00,-1.954862E-01,-1.120756E-01,-1.302147E-01,2.239724E+00,1.696199E-01,-2.352581E+00,-3.914538E-01,-3.906678E-01,5.162681E-01,2.581412E-02,1.212427E-01,-1.250377E-01,1.945581E-01,-7.998592E-02,-2.853280E-02,2.038111E+00,4.981331E-01,4.548477E+00,5.011040E-01,5.011040E-01,5.011040E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.210000E+00,-1.979377E-01,-1.144328E-01,-1.329393E-01,2.237379E+00,1.731386E-01,-2.352429E+00,-3.900636E-01,-3.892895E-01,5.176277E-01,2.645001E-02,1.212726E-01,-1.252136E-01,1.918714E-01,-8.289104E-02,-3.023875E-02,2.041874E+00,5.012929E-01,4.543375E+00,5.020077E-01,5.020077E-01,5.020077E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.215000E+00,-2.003585E-01,-1.167625E-01,-1.356314E-01,2.235065E+00,1.766143E-01,-2.352275E+00,-3.886934E-01,-3.879317E-01,5.189675E-01,2.707899E-02,1.212992E-01,-1.253883E-01,1.892140E-01,-8.575686E-02,-3.192303E-02,2.045529E+00,5.044206E-01,4.538401E+00,5.029038E-01,5.029038E-01,5.029038E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.220000E+00,-2.027482E-01,-1.190641E-01,-1.382904E-01,2.232784E+00,1.800459E-01,-2.352120E+00,-3.873439E-01,-3.865948E-01,5.202869E-01,2.770086E-02,1.213228E-01,-1.255618E-01,1.865866E-01,-8.858279E-02,-3.358527E-02,2.049080E+00,5.075151E-01,4.533555E+00,5.037925E-01,5.037925E-01,5.037925E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.225000E+00,-2.051062E-01,-1.213370E-01,-1.409154E-01,2.230535E+00,1.834326E-01,-2.351965E+00,-3.860157E-01,-3.852796E-01,5.215851E-01,2.831545E-02,1.213434E-01,-1.257342E-01,1.839899E-01,-9.136826E-02,-3.522512E-02,2.052527E+00,5.105753E-01,4.528834E+00,5.046737E-01,5.046737E-01,5.046737E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.230000E+00,-2.074319E-01,-1.235807E-01,-1.435060E-01,2.228318E+00,1.867737E-01,-2.351808E+00,-3.847094E-01,-3.839865E-01,5.228618E-01,2.892260E-02,1.213613E-01,-1.259054E-01,1.814248E-01,-9.411269E-02,-3.684221E-02,2.055874E+00,5.136002E-01,4.524236E+00,5.055476E-01,5.055476E-01,5.055476E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.235000E+00,-2.097248E-01,-1.257945E-01,-1.460613E-01,2.226135E+00,1.900684E-01,-2.351651E+00,-3.834255E-01,-3.827161E-01,5.241163E-01,2.952211E-02,1.213766E-01,-1.260754E-01,1.788920E-01,-9.681553E-02,-3.843620E-02,2.059124E+00,5.165885E-01,4.519759E+00,5.064141E-01,5.064141E-01,5.064141E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.240000E+00,-2.119844E-01,-1.279779E-01,-1.485808E-01,2.223986E+00,1.933157E-01,-2.351494E+00,-3.821647E-01,-3.814691E-01,5.253480E-01,3.011384E-02,1.213895E-01,-1.262443E-01,1.763923E-01,-9.947623E-02,-4.000674E-02,2.062278E+00,5.195393E-01,4.515401E+00,5.072734E-01,5.072734E-01,5.072734E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.245000E+00,-2.142102E-01,-1.301302E-01,-1.510638E-01,2.221871E+00,1.965150E-01,-2.351336E+00,-3.809276E-01,-3.802459E-01,5.265564E-01,3.069761E-02,1.214001E-01,-1.264120E-01,1.739263E-01,-1.020943E-01,-4.155349E-02,2.065338E+00,5.224516E-01,4.511160E+00,5.081254E-01,5.081254E-01,5.081254E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.250000E+00,-2.164015E-01,-1.322510E-01,-1.535097E-01,2.219790E+00,1.996655E-01,-2.351178E+00,-3.797147E-01,-3.790471E-01,5.277408E-01,3.127327E-02,1.214088E-01,-1.265785E-01,1.714947E-01,-1.046691E-01,-4.307610E-02,2.068307E+00,5.253244E-01,4.507035E+00,5.089702E-01,5.089702E-01,5.089702E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.255000E+00,-2.185580E-01,-1.343395E-01,-1.559178E-01,2.217744E+00,2.027664E-01,-2.351020E+00,-3.785266E-01,-3.778733E-01,5.289009E-01,3.184066E-02,1.214155E-01,-1.267439E-01,1.690984E-01,-1.072002E-01,-4.457424E-02,2.071187E+00,5.281567E-01,4.503022E+00,5.098079E-01,5.098079E-01,5.098079E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.260000E+00,-2.206791E-01,-1.363953E-01,-1.582875E-01,2.215734E+00,2.058169E-01,-2.350862E+00,-3.773638E-01,-3.767250E-01,5.300359E-01,3.239963E-02,1.214206E-01,-1.269081E-01,1.667380E-01,-1.096872E-01,-4.604757E-02,2.073979E+00,5.309477E-01,4.499121E+00,5.106385E-01,5.106385E-01,5.106385E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.265000E+00,-2.227644E-01,-1.384179E-01,-1.606182E-01,2.213759E+00,2.088163E-01,-2.350704E+00,-3.762269E-01,-3.756027E-01,5.311455E-01,3.295004E-02,1.214241E-01,-1.270712E-01,1.644142E-01,-1.121294E-01,-4.749577E-02,2.076687E+00,5.336964E-01,4.495330E+00,5.114620E-01,5.114620E-01,5.114620E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.270000E+00,-2.248133E-01,-1.404066E-01,-1.629094E-01,2.211820E+00,2.117640E-01,-2.350547E+00,-3.751165E-01,-3.745069E-01,5.322290E-01,3.349173E-02,1.214263E-01,-1.272331E-01,1.621278E-01,-1.145265E-01,-4.891852E-02,2.079311E+00,5.364020E-01,4.491647E+00,5.122786E-01,5.122786E-01,5.122786E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.275000E+00,-2.268254E-01,-1.423610E-01,-1.651604E-01,2.209918E+00,2.146591E-01,-2.350390E+00,-3.740330E-01,-3.734381E-01,5.332860E-01,3.402458E-02,1.214273E-01,-1.273939E-01,1.598792E-01,-1.168779E-01,-5.031550E-02,2.081853E+00,5.390636E-01,4.488070E+00,5.130882E-01,5.130882E-01,5.130882E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.280000E+00,-2.288003E-01,-1.442805E-01,-1.673706E-01,2.208052E+00,2.175010E-01,-2.350234E+00,-3.729770E-01,-3.723969E-01,5.343159E-01,3.454844E-02,1.214274E-01,-1.275534E-01,1.576694E-01,-1.191832E-01,-5.168639E-02,2.084317E+00,5.416804E-01,4.484598E+00,5.138909E-01,5.138909E-01,5.138909E-01,0.000000E+00,0.000000E+00,0.000000E+00
