


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.MOTION_1.motion_r1.TX (newton-meter)
C.  .needle_dynamics.Last_Run.MOTION_1.motion_r2.TY (newton-meter)
D.  .needle_dynamics.Last_Run.MOTION_1.motion_r3.TZ (newton-meter)

       A               B               C               D         
 8.300000E-01   -2.453355E-02    1.030646E-01   -1.067563E-01   
 8.350000E-01   -2.405222E-02    1.035135E-01   -1.070944E-01   
 8.400000E-01   -2.356073E-02    1.039588E-01   -1.074293E-01   
 8.450000E-01   -2.305920E-02    1.044004E-01   -1.077611E-01   
 8.500000E-01   -2.254778E-02    1.048380E-01   -1.080897E-01   
 8.550000E-01   -2.202660E-02    1.052716E-01   -1.084152E-01   
 8.600000E-01   -2.149582E-02    1.057010E-01   -1.087376E-01   
 8.650000E-01   -2.095559E-02    1.061261E-01   -1.090570E-01   
 8.700000E-01   -2.040607E-02    1.065469E-01   -1.093732E-01   
 8.750000E-01   -1.984743E-02    1.069631E-01   -1.096864E-01   
 8.800000E-01   -1.927984E-02    1.073747E-01   -1.099966E-01   
 8.850000E-01   -1.870346E-02    1.077815E-01   -1.103037E-01   
 8.900000E-01   -1.811850E-02    1.081834E-01   -1.106078E-01   
 8.950000E-01   -1.752512E-02    1.085804E-01   -1.109089E-01   
 9.000000E-01   -1.692353E-02    1.089722E-01   -1.112070E-01   
 9.050000E-01   -1.631391E-02    1.093588E-01   -1.115022E-01   
 9.100000E-01   -1.569647E-02    1.097401E-01   -1.117945E-01   
 9.150000E-01   -1.507142E-02    1.101160E-01   -1.120838E-01   
 9.200000E-01   -1.443896E-02    1.104863E-01   -1.123703E-01   
 9.250000E-01   -1.379931E-02    1.108510E-01   -1.126540E-01   
 9.300000E-01   -1.315268E-02    1.112100E-01   -1.129348E-01   
 9.350000E-01   -1.249930E-02    1.115631E-01   -1.132129E-01   
 9.400000E-01   -1.183940E-02    1.119104E-01   -1.134881E-01   
 9.450000E-01   -1.117321E-02    1.122516E-01   -1.137607E-01   
 9.500000E-01   -1.050096E-02    1.125867E-01   -1.140305E-01   
 9.550000E-01   -9.822878E-03    1.129157E-01   -1.142977E-01   
 9.600000E-01   -9.139219E-03    1.132384E-01   -1.145623E-01   
 9.650000E-01   -8.450222E-03    1.135549E-01   -1.148242E-01   
 9.700000E-01   -7.756133E-03    1.138649E-01   -1.150836E-01   
 9.750000E-01   -7.057202E-03    1.141686E-01   -1.153405E-01   
 9.800000E-01   -6.353682E-03    1.144657E-01   -1.155948E-01   
 9.850000E-01   -5.645828E-03    1.147563E-01   -1.158467E-01   
 9.900000E-01   -4.933894E-03    1.150403E-01   -1.160962E-01   
 9.950000E-01   -4.218142E-03    1.153176E-01   -1.163434E-01   
 1.000000E+00   -3.498832E-03    1.155883E-01   -1.165881E-01   
 1.005000E+00   -2.776225E-03    1.158523E-01   -1.168306E-01   
 1.010000E+00   -2.050586E-03    1.161096E-01   -1.170708E-01   
 1.015000E+00   -1.322180E-03    1.163601E-01   -1.173087E-01   
 1.020000E+00   -5.912740E-04    1.166039E-01   -1.175445E-01   
 1.025000E+00    1.418659E-04    1.168409E-01   -1.177781E-01   
 1.030000E+00    8.769716E-04    1.170711E-01   -1.180096E-01   
 1.035000E+00    1.613774E-03    1.172945E-01   -1.182390E-01   
 1.040000E+00    2.352006E-03    1.175112E-01   -1.184663E-01   
 1.045000E+00    3.091397E-03    1.177212E-01   -1.186917E-01   
 1.050000E+00    3.831680E-03    1.179243E-01   -1.189151E-01   
 1.055000E+00    4.572584E-03    1.181208E-01   -1.191365E-01   
 1.060000E+00    5.313844E-03    1.183106E-01   -1.193561E-01   
